,,Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
,,06-04-2011,"1,461.5","1,020.4","1,24,636.7",895.8,"1,402.0","1,342.4","64,554.5","9,564.1","2,211.5","5,480.8","1,26,40,513.5","5,367.9","44,071.5","3,05,64,349.5","8,716.4","15,85,946.7","41,181.9","9,769.8","1,401.9"
,,07-04-2011,"1,459.5","1,020.7","1,24,057.5",894.5,"1,399.8","1,339.0","64,517.2","9,548.3","2,204.0","5,473.4","1,26,50,946.0","5,360.6","43,909.1","3,05,25,442.5","8,704.5","15,89,322.5","41,181.3","9,741.9","1,395.1"
,,08-04-2011,"1,469.5","1,018.9","1,24,892.8",898.9,"1,406.3","1,339.6","64,768.2","9,603.6","2,218.8","5,510.9","1,27,05,297.0","5,397.3","44,143.8","3,07,41,940.0","8,764.1","15,92,423.7","41,178.2","9,781.4","1,394.9"
,,11-04-2011,"1,468.0","1,016.6","1,24,222.2",896.7,"1,402.5","1,329.6","65,163.1","9,598.2","2,223.3","5,505.2","1,26,96,732.0","5,391.8","44,164.8","3,06,95,880.0","8,756.6","15,96,743.6","41,152.9","9,780.8","1,396.0"
,,12-04-2011,"1,450.5","1,001.4","1,21,450.4",891.3,"1,393.9","1,299.9","64,386.2","9,486.7","2,208.4","5,439.5","1,25,68,582.5","5,327.5","43,732.6","3,03,29,955.0","8,657.0","15,86,121.8","40,722.9","9,768.0","1,385.0"
,,13-04-2011,"1,457.5","1,008.7","1,22,138.5",895.8,"1,405.2","1,305.2","64,866.0","9,522.3","2,218.0","5,465.8","1,26,10,290.0","5,353.3","43,950.9","3,05,02,560.0","8,693.1","15,86,998.9","41,105.9","9,901.8","1,389.3"
,,14-04-2011,"1,465.8","1,011.9","1,22,346.2",896.6,"1,407.1","1,307.6","65,233.2","9,573.3","2,225.5","5,496.7","1,27,31,504.5","5,383.6","44,207.0","3,06,67,887.3","8,731.5","15,91,291.5","41,344.9","10,039.7","1,390.3"
,,15-04-2011,"1,476.8","1,022.6","1,22,850.8",905.2,"1,418.4","1,321.1","65,468.0","9,646.3","2,234.2","5,538.3","1,27,85,701.5","5,424.0","44,494.5","3,09,00,993.8","8,797.0","16,07,442.4","41,542.3","10,062.9","1,397.4"
,,18-04-2011,"1,493.0","1,048.6","1,23,038.1",918.9,"1,444.8","1,339.4","66,363.9","9,747.7","2,300.9","5,598.9","1,29,51,775.0","5,483.6","44,976.6","3,12,48,490.0","8,892.8","16,28,191.2","42,298.5","10,249.2","1,422.3"
,,19-04-2011,"1,490.5","1,041.2","1,22,861.9",913.5,"1,426.6","1,340.6","66,304.9","9,733.7","2,281.7","5,589.5","1,29,34,559.0","5,474.6","44,797.0","3,11,73,807.5","8,876.4","16,19,949.9","42,189.7","10,171.9","1,417.8"
,,20-04-2011,"1,501.0","1,035.5","1,23,742.4",915.4,"1,432.6","1,336.3","66,539.3","9,794.9","2,283.5","5,629.2","1,29,80,648.0","5,513.2","44,947.5","3,13,97,918.0","8,937.4","16,19,579.0","42,181.6","10,206.2","1,407.9"
,,21-04-2011,"1,504.0","1,032.2","1,22,982.1",909.0,"1,432.1","1,328.8","66,728.7","9,767.0","2,285.3","5,640.6","1,29,56,960.0","5,524.2","44,969.6","3,14,71,200.0","8,953.3","16,24,620.8","42,069.1","10,083.9","1,399.7"
,,22-04-2011,"1,504.0","1,032.2","1,22,982.1",909.0,"1,432.1","1,328.8","66,728.7","9,767.0","2,285.3","5,640.6","1,29,56,960.0","5,524.2","44,969.6","3,14,71,200.0","8,953.3","16,24,620.8","42,069.1","10,083.9","1,399.7"
,,25-04-2011,"1,504.0","1,032.2","1,22,982.1",909.0,"1,432.1","1,328.8","66,728.7","9,767.0","2,285.3","5,640.6","1,29,56,960.0","5,524.2","44,969.6","3,14,71,200.0","8,953.3","16,24,620.8","42,069.1","10,083.9","1,399.7"
,,26-04-2011,"1,497.5","1,023.3","1,22,435.6",908.8,"1,424.0","1,314.1","66,668.7","9,768.0","2,282.0","5,616.1","1,29,50,380.0","5,500.3","44,850.1","3,10,28,200.0","8,908.6","16,22,436.4","41,605.5","10,003.6","1,388.8"
,,27-04-2011,"1,511.0","1,028.9","1,24,582.0",913.1,"1,443.0","1,326.4","67,148.8","9,838.0","2,303.7","5,666.9","1,30,36,908.0","5,549.9","45,239.3","3,12,02,150.0","8,985.9","16,28,253.6","41,826.8","10,047.6","1,397.1"
,,28-04-2011,"1,535.5","1,037.8","1,25,235.4",922.9,"1,459.8","1,340.7","68,222.3","9,989.2","2,345.6","5,758.7","1,31,89,945.0","5,639.9","45,926.8","3,15,39,170.0","9,130.1","16,48,436.0","42,315.0","10,172.7","1,410.8"
,,29-04-2011,"1,535.5","1,037.8","1,25,235.4",922.9,"1,459.8","1,340.7","68,222.3","9,989.2","2,345.6","5,758.7","1,31,89,945.0","5,639.9","45,926.8","3,15,39,170.0","9,130.1","16,48,436.0","42,315.0","10,172.7","1,410.8"
,,02-05-2011,"1,535.5","1,037.8","1,25,235.4",922.9,"1,459.8","1,340.7","68,222.3","9,989.2","2,345.6","5,758.7","1,31,89,945.0","5,639.9","45,926.8","3,15,39,170.0","9,130.1","16,48,436.0","42,315.0","10,172.7","1,410.8"
,,03-05-2011,"1,540.3","1,037.1","1,24,729.5",931.9,"1,462.9","1,325.4","68,568.1","10,007.2","2,361.8","5,776.4","1,31,73,758.3","5,657.3","46,199.8","3,17,67,656.3","9,159.3","16,51,764.1","42,089.6","10,206.3","1,413.3"
,,04-05-2011,"1,541.0","1,037.8","1,24,081.3",932.9,"1,477.5","1,325.0","68,528.3","10,006.5","2,382.9","5,779.4","1,31,80,173.0","5,660.1","46,330.2","3,18,29,355.0","9,171.1","16,56,266.8","42,133.9","10,272.0","1,432.8"
,,05-05-2011,"1,511.0","1,036.6","1,21,121.8",920.0,"1,460.5","1,314.4","67,632.4","9,811.1","2,339.8","5,666.7","1,30,21,798.0","5,549.9","45,707.8","3,11,41,710.0","8,978.4","16,35,808.6","41,794.1","10,179.5","1,420.3"
,,06-05-2011,"1,486.5","1,032.2","1,19,455.1",907.1,"1,436.3","1,304.1","66,587.8","9,652.1","2,290.6","5,574.8","1,27,51,197.0","5,459.9","44,899.7","3,05,92,170.0","8,832.8","16,03,561.9","41,153.8","9,940.2","1,384.7"
,,09-05-2011,"1,502.0","1,049.5","1,20,971.1",919.1,"1,450.5","1,313.4","67,169.4","9,753.2","2,327.7","5,633.0","1,28,49,610.0","5,516.9","45,367.9","3,09,71,240.0","8,919.6","16,23,586.9","41,976.8","10,145.0","1,396.7"
,,10-05-2011,"1,513.5","1,054.3","1,22,169.7",926.9,"1,454.5","1,334.6","67,736.7","9,824.7","2,371.2","5,676.1","1,29,47,992.5","5,559.1","45,647.2","3,12,15,937.5","8,989.4","16,36,517.3","42,016.3","10,247.9","1,402.6"
,,11-05-2011,"1,508.0","1,060.6","1,21,982.1",921.8,"1,448.6","1,336.5","67,400.1","9,791.4","2,392.0","5,655.3","1,28,60,224.0","5,538.9","45,531.0","3,10,34,640.0","8,956.8","16,29,469.4","41,873.8","10,393.6","1,407.4"
,,12-05-2011,"1,489.5","1,046.6","1,20,381.4",914.7,"1,435.6","1,317.3","67,023.8","9,680.0","2,345.7","5,585.9","1,27,54,588.5","5,470.9","45,117.0","3,06,68,805.0","8,840.2","16,20,948.4","41,636.6","10,286.6","1,396.6"
,,13-05-2011,"1,505.8","1,066.6","1,21,559.2",930.6,"1,459.1","1,345.1","67,559.2","9,783.5","2,404.1","5,646.9","1,28,86,208.5","5,530.6","45,579.1","3,10,10,921.3","8,936.6","16,44,263.9","42,359.2","10,611.3","1,424.8"
,,16-05-2011,"1,500.8","1,056.9","1,21,200.6",925.1,"1,458.9","1,324.9","67,773.9","9,766.6","2,386.5","5,628.1","1,28,70,432.0","5,512.3","45,472.7","3,09,00,442.5","8,913.9","16,38,864.0","42,125.8","10,478.2","1,416.1"
,,17-05-2011,"1,478.5","1,043.4","1,20,290.8",912.0,"1,443.3","1,306.3","66,769.1","9,618.4","2,351.6","5,544.7","1,26,82,573.0","5,430.5","44,820.7","3,05,38,417.5","8,791.6","16,13,265.3","41,739.1","10,324.4","1,400.8"
,,18-05-2011,"1,496.5","1,049.4","1,21,949.8",925.2,"1,454.3","1,316.9","67,424.8","9,734.3","2,356.8","5,612.3","1,28,14,529.5","5,496.6","45,276.6","3,10,59,857.5","8,905.1","16,28,042.4","41,831.1","10,355.5","1,410.3"
,,19-05-2011,"1,493.0","1,043.7","1,22,037.8",922.2,"1,447.3","1,317.0","67,155.1","9,710.9","2,349.5","5,599.1","1,27,71,122.0","5,483.8","45,178.2","3,08,97,635.0","8,888.0","16,16,097.9","41,728.5","10,268.6","1,403.3"
,,20-05-2011,"1,490.8","1,050.2","1,21,675.0",917.8,"1,449.0","1,308.7","67,102.4","9,678.3","2,365.8","5,590.6","1,27,45,912.5","5,475.5","45,132.5","3,08,65,978.8","8,874.6","16,13,036.2","41,990.0","10,296.5","1,396.1"
,,23-05-2011,"1,510.5","1,075.8","1,23,558.9",937.7,"1,477.9","1,333.0","68,331.2","9,825.1","2,422.1","5,664.7","1,29,72,174.0","5,548.1","45,941.9","3,12,29,587.5","8,989.7","16,56,837.2","43,060.1","10,595.6","1,437.1"
,,24-05-2011,"1,527.0","1,083.8","1,25,320.9",943.9,"1,494.0","1,341.6","69,028.0","9,922.5","2,441.7","5,726.6","1,30,83,336.0","5,608.7","46,442.2","3,14,33,295.0","9,087.8","16,70,583.8","43,313.5","10,674.3","1,447.9"
,,25-05-2011,"1,526.3","1,082.1","1,25,091.5",937.9,"1,491.3","1,330.1","69,184.9","9,910.4","2,448.7","5,723.9","1,31,10,487.5","5,605.9","46,443.8","3,14,94,168.8","9,084.2","16,80,370.7","43,299.4","10,722.8","1,449.8"
,,26-05-2011,"1,518.5","1,074.7","1,23,560.4",927.3,"1,487.5","1,315.2","68,795.6","9,857.0","2,436.0","5,694.5","1,30,33,285.5","5,577.5","46,200.4","3,12,88,692.5","9,046.2","16,49,622.5","42,877.1","10,596.6","1,431.1"
,,27-05-2011,"1,533.0","1,070.6","1,23,835.7",929.8,"1,497.1","1,308.1","69,237.9","9,953.8","2,461.7","5,748.9","1,31,42,409.0","5,630.7","46,488.2","3,15,26,145.0","9,132.5","16,60,775.6","42,977.7","10,611.9","1,431.5"
,,30-05-2011,"1,533.0","1,070.6","1,23,835.7",929.8,"1,497.1","1,308.1","69,237.9","9,953.8","2,461.7","5,748.9","1,31,42,409.0","5,630.7","46,488.2","3,15,26,145.0","9,132.5","16,60,775.6","42,977.7","10,611.9","1,431.5"
,,31-05-2011,"1,536.5","1,069.5","1,24,978.9",935.0,"1,488.3","1,311.1","69,230.9","9,955.1","2,453.9","5,762.2","1,31,26,319.5","5,643.6","46,594.4","3,15,98,122.5","9,127.3","16,57,391.8","43,004.5","10,472.5","1,442.1"
,,01-06-2011,"1,533.8","1,065.6","1,24,095.7",936.9,"1,494.2","1,290.3","68,773.4","9,935.6","2,447.1","5,751.9","1,31,02,826.3","5,633.5","46,380.6","3,15,46,170.0","9,111.1","16,52,600.3","42,845.9","10,440.1","1,435.0"
,,02-06-2011,"1,539.5","1,064.1","1,24,468.6",941.1,"1,505.3","1,296.4","69,008.1","9,980.3","2,443.0","5,773.6","1,31,51,948.5","5,654.4","46,662.3","3,15,67,447.5","9,146.6","16,60,627.9","42,961.0","10,402.9","1,445.4"
,,03-06-2011,"1,540.0","1,052.6","1,23,615.8",937.6,"1,502.6","1,283.9","69,007.4","9,978.0","2,419.2","5,775.3","1,31,10,020.0","5,656.4","46,623.5","3,16,08,500.0","9,149.6","16,56,039.0","42,780.4","10,307.4","1,431.5"
,,06-06-2011,"1,549.0","1,060.7","1,24,183.3",947.0,"1,515.5","1,296.2","69,333.2","10,028.7","2,455.5","5,809.4","1,31,94,382.0","5,689.5","46,880.5","3,18,86,165.0","9,204.9","16,74,159.2","43,099.7","10,477.0","1,443.2"
,,07-06-2011,"1,545.0","1,052.5","1,23,831.8",940.2,"1,505.3","1,295.2","69,030.6","10,013.2","2,440.2","5,793.9","1,31,52,585.0","5,674.8","46,790.3","3,17,26,575.0","9,178.8","16,70,685.8","42,820.0","10,371.4","1,441.8"
,,08-06-2011,"1,537.8","1,052.9","1,22,804.7",937.4,"1,503.8","1,284.6","68,741.3","9,957.4","2,430.9","5,767.2","1,30,90,865.8","5,648.2","46,716.9","3,15,77,696.3","9,138.2","16,62,846.0","42,674.1","10,330.5","1,443.6"
,,09-06-2011,"1,537.8","1,058.5","1,23,173.8",939.1,"1,498.7","1,294.3","68,791.3","9,957.7","2,419.2","5,767.3","1,31,06,243.3","5,648.2","46,747.6","3,15,77,696.3","9,137.3","16,64,891.2","42,649.2","10,356.9","1,446.2"
,,10-06-2011,"1,529.3","1,063.8","1,22,844.7",941.3,"1,495.5","1,286.7","68,380.4","9,909.2","2,415.0","5,735.2","1,30,52,148.8","5,616.9","46,489.2","3,13,87,856.3","9,086.8","16,57,477.6","42,824.1","10,403.2","1,448.4"
,,13-06-2011,"1,526.3","1,062.7","1,22,435.8",936.7,"1,493.7","1,278.2","68,475.2","9,894.5","2,407.4","5,724.1","1,30,34,175.0","5,605.9","46,512.5","3,13,87,331.3","9,069.0","16,58,240.1","42,710.3","10,381.9","1,447.0"
,,14-06-2011,"1,516.0","1,047.5","1,22,068.3",925.2,"1,467.9","1,280.9","67,822.1","9,815.7","2,408.6","5,685.5","1,29,40,576.0","5,568.3","46,162.2","3,11,46,220.0","9,008.1","16,41,221.6","42,204.1","10,250.0","1,418.6"
,,15-06-2011,"1,529.8","1,076.9","1,23,603.8",944.6,"1,501.3","1,305.0","68,471.6","9,916.2","2,459.7","5,736.7","1,30,76,303.0","5,618.8","46,718.6","3,14,59,308.8","9,091.2","16,58,325.5","42,940.5","10,468.4","1,446.3"
,,16-06-2011,"1,523.3","1,075.5","1,22,956.7",944.4,"1,499.3","1,295.1","68,401.5","9,862.1","2,447.1","5,712.3","1,31,12,136.0","5,594.9","46,649.5","3,13,86,566.3","9,054.2","16,61,149.8","42,917.7","10,421.2","1,443.8"
,,17-06-2011,"1,537.5","1,075.6","1,23,246.0",951.3,"1,508.9","1,303.0","68,983.8","9,954.4","2,452.0","5,765.8","1,31,91,750.0","5,647.2","46,970.6","3,18,64,687.5","9,138.9","16,72,723.1","43,130.7","10,421.2","1,449.9"
,,20-06-2011,"1,544.0","1,079.4","1,23,906.0",953.9,"1,512.8","1,304.4","69,491.6","10,002.2","2,473.6","5,790.2","1,33,06,192.0","5,671.1","47,176.9","3,17,98,680.0","9,176.8","16,74,977.5","43,382.2","10,468.0","1,459.9"
,,21-06-2011,"1,544.8","1,072.9","1,23,780.8",952.0,"1,502.7","1,300.8","69,278.2","9,989.9","2,489.2","5,793.0","1,32,89,484.3","5,673.9","47,091.7","3,17,98,678.8","9,187.1","16,66,290.9","43,102.4","10,392.3","1,459.1"
,,22-06-2011,"1,552.5","1,077.0","1,24,432.9",962.4,"1,509.2","1,298.5","69,699.5","10,034.0","2,503.1","5,822.2","1,33,48,395.0","5,702.3","47,196.0","3,18,65,062.5","9,244.1","16,67,152.1","43,379.2","10,492.7","1,460.8"
,,23-06-2011,"1,523.0","1,073.4","1,22,616.7",953.3,"1,493.9","1,276.0","68,458.9","9,849.6","2,484.6","5,711.7","1,31,02,369.0","5,594.0","46,641.9","3,13,35,725.0","9,077.4","16,49,180.6","43,051.1","10,449.9","1,453.1"
,,24-06-2011,"1,514.8","1,068.7","1,21,755.6",948.1,"1,494.5","1,266.9","68,156.2","9,808.0","2,476.6","5,680.8","1,30,26,850.0","5,563.7","46,487.7","3,11,20,538.8","9,028.2","16,36,460.2","42,794.9","10,450.7","1,440.8"
,,27-06-2011,"1,498.0","1,050.4","1,21,203.2",938.4,"1,478.2","1,254.6","67,466.2","9,706.1","2,453.7","5,618.0","1,29,12,760.0","5,502.2","46,310.7","3,07,62,928.0","8,933.3","16,26,872.9","42,276.6","10,296.8","1,436.8"
,,28-06-2011,"1,499.0","1,044.2","1,21,359.0",936.6,"1,474.9","1,245.4","67,515.0","9,698.2","2,462.9","5,621.4","1,29,13,885.0","5,505.8","46,394.1","3,08,94,390.0","8,942.4","16,22,712.5","42,131.3","10,255.4","1,424.1"
,,29-06-2011,"1,504.3","1,043.0","1,21,588.5",936.8,"1,460.3","1,256.7","67,491.9","9,722.0","2,443.7","5,641.4","1,29,29,028.8","5,525.0","46,330.9","3,09,49,943.8","8,978.9","16,15,158.4","42,016.7","10,268.8","1,411.1"
,,30-06-2011,"1,505.5","1,037.6","1,21,283.1",937.0,"1,451.6","1,267.6","67,085.1","9,731.4","2,445.2","5,646.1","1,29,14,179.0","5,529.6","46,218.9","3,08,85,332.5","8,983.3","16,07,994.4","41,947.5","10,177.5","1,405.7"
,,01-07-2011,"1,483.0","1,022.0","1,19,900.6",922.5,"1,424.7","1,258.3","66,186.3","9,587.5","2,382.0","5,561.7","1,26,63,337.0","5,447.1","45,594.8","3,04,23,745.0","8,849.1","15,80,625.9","41,255.3","9,971.3","1,378.4"
,,04-07-2011,"1,495.0","1,029.0","1,20,751.2",929.0,"1,435.7","1,267.6","66,422.9","9,662.2","2,415.5","5,606.7","1,27,41,885.0","5,491.1","45,515.3","3,07,29,725.0","8,902.9","15,89,334.5","41,569.5","10,045.1","1,392.5"
,,05-07-2011,"1,510.0","1,043.5","1,22,521.4",939.5,"1,451.0","1,276.0","66,976.1","9,764.9","2,450.7","5,663.0","1,28,86,340.0","5,546.2","45,994.6","3,11,06,000.0","8,995.5","16,08,678.5","42,069.4","10,162.8","1,411.1"
,,06-07-2011,"1,527.3","1,065.6","1,23,615.6",954.5,"1,473.3","1,281.2","67,947.4","9,878.3","2,495.1","5,727.7","1,30,56,460.3","5,609.4","46,535.3","3,14,23,168.8","9,095.5","16,29,468.8","42,757.4","10,287.6","1,428.0"
,,07-07-2011,"1,527.5","1,064.8","1,24,063.6",956.5,"1,464.9","1,288.8","67,874.5","9,876.7","2,475.9","5,728.4","1,30,50,960.0","5,610.5","46,290.9","3,14,43,587.5","9,097.5","16,25,489.1","42,629.2","10,200.2","1,419.0"
,,08-07-2011,"1,541.5","1,080.8","1,24,337.4",961.6,"1,481.7","1,290.2","68,330.8","9,965.0","2,511.9","5,780.9","1,31,32,038.5","5,661.9","46,584.1","3,17,31,777.5","9,181.3","16,28,209.4","43,143.0","10,349.6","1,435.0"
,,11-07-2011,"1,555.5","1,107.4","1,24,953.3",977.0,"1,506.2","1,299.5","69,196.4","10,059.7","2,556.3","5,833.4","1,32,65,304.0","5,713.4","47,155.0","3,20,19,967.5","9,254.5","16,44,863.5","43,888.4","10,629.5","1,458.4"
,,12-07-2011,"1,550.5","1,106.8","1,23,342.3",973.1,"1,497.3","1,292.5","69,330.6","10,028.0","2,559.9","5,814.5","1,33,00,189.0","5,695.0","46,997.2","3,19,17,042.5","9,232.8","16,56,244.1","43,879.3","10,661.9","1,460.1"
,,13-07-2011,"1,579.0","1,115.9","1,24,756.8",980.4,"1,514.0","1,294.0","70,301.0","10,216.1","2,594.8","5,921.4","1,34,76,765.0","5,799.7","47,516.9","3,24,95,820.0","9,409.3","16,67,392.4","44,295.1","10,772.4","1,466.7"
,,14-07-2011,"1,590.5","1,123.3","1,25,776.7",986.0,"1,527.0","1,298.5","70,773.3","10,279.4","2,616.7","5,964.5","1,35,82,870.0","5,841.8","47,850.2","3,26,76,822.5","9,469.0","16,81,715.2","44,732.5","10,906.4","1,483.7"
,,15-07-2011,"1,587.0","1,121.7","1,25,404.7",982.9,"1,514.5","1,294.7","70,645.3","10,256.8","2,618.7","5,951.4","1,35,57,741.0","5,828.9","47,744.9","3,26,20,785.0","9,448.2","16,79,918.9","44,554.6","10,954.4","1,490.3"
,,18-07-2011,"1,599.0","1,137.0","1,26,480.9",997.5,"1,536.2","1,307.7","71,275.4","10,343.5","2,656.1","5,996.6","1,36,84,242.0","5,872.8","47,994.0","3,28,49,856.0","9,519.2","16,97,978.1","45,087.0","11,175.9","1,511.6"
,,19-07-2011,"1,601.0","1,130.6","1,26,382.9",992.4,"1,522.1","1,309.3","71,244.5","10,349.8","2,657.5","6,004.1","1,36,85,348.0","5,880.3","47,869.9","3,29,96,610.0","9,538.8","16,96,307.5","44,914.5","11,118.0","1,493.6"
,,20-07-2011,"1,586.0","1,116.7","1,24,929.2",981.9,"1,502.9","1,300.0","70,497.7","10,243.8","2,638.3","5,947.8","1,35,41,268.0","5,825.4","47,413.5","3,27,17,594.0","9,460.5","16,72,643.2","44,415.9","10,921.4","1,477.8"
,,21-07-2011,"1,601.0","1,113.7","1,25,678.5",982.4,"1,512.1","1,310.6","71,100.4","10,336.1","2,672.2","6,004.1","1,36,77,343.0","5,880.5","47,844.3","3,29,08,555.0","9,544.4","16,88,062.4","44,410.1","10,852.4","1,476.5"
,,22-07-2011,"1,602.0","1,115.2","1,25,708.9",982.2,"1,520.6","1,307.4","71,048.7","10,327.9","2,716.5","6,007.8","1,36,33,020.0","5,884.0","47,715.6","3,29,61,150.0","9,550.3","16,84,631.2","44,491.6","10,848.1","1,476.1"
,,25-07-2011,"1,613.5","1,122.6","1,26,401.6",990.7,"1,525.2","1,301.0","71,647.5","10,399.0","2,766.0","6,051.1","1,37,59,928.0","5,926.4","47,996.8","3,31,65,492.5","9,616.6","17,01,435.8","44,704.1","10,914.2","1,484.9"
,,26-07-2011,"1,612.8","1,112.4","1,25,907.4",984.2,"1,522.4","1,294.9","71,259.4","10,391.0","2,738.6","6,048.3","1,37,21,277.0","5,923.6","47,882.6","3,31,82,331.3","9,606.4","16,93,145.6","44,367.6","10,764.6","1,473.2"
,,27-07-2011,"1,625.0","1,131.4","1,26,945.0",995.1,"1,541.3","1,305.9","71,638.1","10,469.9","2,750.8","6,094.1","1,37,84,875.0","5,968.6","48,351.9","3,34,01,875.0","9,679.3","17,06,217.5","44,742.4","10,839.2","1,475.5"
,,28-07-2011,"1,613.5","1,127.7","1,25,611.0",987.9,"1,531.2","1,296.5","71,131.2","10,395.5","2,703.6","6,051.1","1,37,22,817.5","5,926.2","47,929.0","3,32,10,670.5","9,612.1","16,96,724.3","44,520.5","10,825.8","1,465.2"
,,29-07-2011,"1,628.5","1,132.3","1,25,687.6",991.0,"1,557.3","1,282.9","71,971.6","10,482.8","2,765.7","6,107.2","1,38,52,021.0","5,981.6","48,496.7","3,35,19,415.5","9,699.5","17,17,220.7","44,974.1","10,909.0","1,481.8"
,,01-08-2011,"1,623.0","1,139.8","1,24,808.7",996.3,"1,553.5","1,266.6","71,493.2","10,442.9","2,747.6","6,086.6","1,37,50,056.0","5,961.1","48,248.5","3,34,09,455.0","9,661.7","17,05,594.5","45,108.4","10,930.3","1,482.6"
,,02-08-2011,"1,637.8","1,153.2","1,26,139.5","1,005.8","1,573.6","1,254.4","72,515.5","10,544.3","2,797.1","6,141.9","1,38,97,946.5","6,015.3","48,698.5","3,36,32,834.0","9,749.5","17,27,154.8","45,566.3","11,083.2","1,514.8"
,,03-08-2011,"1,669.3","1,167.1","1,28,365.3","1,017.2","1,609.0","1,281.3","73,981.2","10,740.1","2,843.9","6,260.2","1,41,53,570.8","6,131.2","49,710.3","3,43,26,457.0","9,934.0","17,67,401.9","46,524.2","11,255.6","1,557.9"
,,04-08-2011,"1,679.5","1,185.8","1,32,294.2","1,030.6","1,638.2","1,286.0","74,817.5","10,813.5","2,906.0","6,298.5","1,42,90,865.5","6,169.0","50,186.8","3,45,55,712.5","9,995.2","17,94,512.2","47,287.8","11,626.3","1,594.4"
,,05-08-2011,"1,658.8","1,164.4","1,30,228.5","1,013.4","1,622.9","1,271.9","74,220.8","10,683.0","2,870.0","6,220.6","1,42,20,463.8","6,092.8","49,535.3","3,41,12,193.8","9,871.7","17,60,763.1","46,996.2","11,428.5","1,581.9"
,,08-08-2011,"1,693.0","1,190.8","1,31,427.6","1,034.8","1,674.7","1,277.2","76,134.2","10,896.2","2,981.5","6,349.1","1,44,73,457.0","6,218.6","50,586.8","3,51,29,750.0","10,089.4","18,36,210.9","49,036.9","12,048.4","1,636.5"
,,09-08-2011,"1,736.0","1,220.3","1,33,828.2","1,070.9","1,720.4","1,267.3","78,484.6","11,163.5","3,082.3","6,510.4","1,49,12,240.0","6,376.5","51,967.2","3,58,05,000.0","10,344.8","18,93,368.4","51,934.2","12,851.4","1,710.3"
,,10-08-2011,"1,772.0","1,248.8","1,35,664.3","1,097.1","1,754.1","1,294.1","80,200.7","11,365.6","3,140.3","6,645.4","1,51,20,476.0","6,508.6","52,982.8","3,68,48,740.0","10,556.7","19,14,433.4","52,820.7","12,886.3","1,730.5"
,,11-08-2011,"1,760.0","1,238.2","1,35,027.2","1,085.4","1,738.5","1,333.6","79,921.6","11,255.2","3,134.4","6,600.4","1,50,62,080.0","6,464.5","52,712.0","3,66,52,000.0","10,489.1","18,98,248.0","51,883.6","12,727.8","1,710.9"
,,12-08-2011,"1,736.0","1,219.5","1,33,446.3","1,066.7","1,718.1","1,339.0","78,718.9","11,100.0","3,098.4","6,510.4","1,48,56,688.0","6,376.3","51,975.8","3,61,34,840.0","10,346.0","18,75,140.4","50,577.7","12,443.7","1,680.2"
,,15-08-2011,"1,739.0","1,204.8","1,33,572.6","1,061.2","1,709.3","1,367.0","78,855.0","11,112.9","3,074.9","6,521.4","1,48,47,582.0","6,387.0","51,909.2","3,57,92,098.0","10,383.6","18,78,207.0","49,762.5","12,421.0","1,659.2"
,,16-08-2011,"1,782.5","1,237.4","1,36,806.9","1,084.3","1,753.3","1,415.0","80,907.7","11,377.3","3,162.0","6,685.6","1,52,01,160.0","6,547.1","53,213.0","3,67,01,675.0","10,641.9","19,09,324.9","51,112.8","12,721.2","1,707.1"
,,17-08-2011,"1,790.0","1,239.7","1,36,970.8","1,081.1","1,756.7","1,413.6","81,275.0","11,432.9","3,165.3","6,712.7","1,52,47,220.0","6,574.7","53,431.5","3,72,83,910.0","10,686.3","19,12,704.5","51,548.1","12,693.6","1,699.9"
,,18-08-2011,"1,824.0","1,273.7","1,39,536.0","1,107.7","1,805.9","1,444.6","83,448.0","11,651.2","3,258.8","6,840.2","1,56,00,672.0","6,699.6","54,510.2","3,79,66,560.0","10,882.0","19,64,229.1","53,154.5","13,159.6","1,755.9"
,,19-08-2011,"1,848.0","1,283.3","1,41,187.2","1,117.2","1,822.9","1,454.0","84,546.0","11,819.8","3,300.5","6,930.2","1,58,26,272.0","6,787.7","55,107.4","3,84,29,160.0","11,025.2","20,09,016.2","53,605.9","13,264.9","1,770.0"
,,22-08-2011,"1,877.5","1,305.0","1,44,135.7","1,139.4","1,855.7","1,480.8","85,736.0","12,014.5","3,354.5","7,041.0","1,60,39,482.5","6,896.3","56,005.8","3,90,98,937.5","11,221.8","20,34,327.6","54,623.8","13,557.2","1,797.2"
,,23-08-2011,"1,876.0","1,300.7","1,43,776.6","1,136.8","1,855.4","1,480.9","85,592.5","12,000.8","3,329.0","7,035.8","1,60,26,668.0","6,890.6","56,032.4","3,90,67,700.0","11,217.5","20,19,757.9","54,307.0","13,461.2","1,787.0"
,,24-08-2011,"1,770.0","1,228.1","1,35,882.9","1,080.1","1,749.3","1,405.2","81,428.9","11,308.5","3,155.7","6,638.0","1,51,47,660.0","6,501.0","52,976.1","3,68,77,950.0","10,545.7","19,18,644.6","51,235.3","12,822.6","1,690.2"
,,25-08-2011,"1,729.0","1,203.2","1,33,876.5","1,061.6","1,704.6","1,375.4","79,611.8","11,048.3","3,036.6","6,484.1","1,48,62,484.0","6,350.3","51,857.9","3,59,71,845.0","10,303.3","18,82,932.9","50,037.3","12,493.8","1,655.0"
